,Product_ID,Review_ID,Sentence_ID,Sentence,Clean_Sentences,Frequent_Features,Classes,Opinion Words,Effective_Opinions,Infrequent_Features,Sentiment_Class
5182,15.0,2768.0,5917.0,this is ridiculous .,ridicul,[],-1.0,{'ridicul'},set(),[],-1.0
5185,15.0,2768.0,5920.0,"the scroll wheel , to be blunt , sucks .",scroll wheel blunt suck,['scroll'],-1.0,{'blunt'},set(),[],-1.0
5186,15.0,2768.0,5921.0,seems it is always difficult to press to make a selection .,alway difficult press select,[],-1.0,{'difficult'},set(),[],-1.0
5187,15.0,2768.0,5922.0,the interface used could be better designed .,interfac use better design,['interface'],-1.0,set(),set(),[],1.0
5188,15.0,2768.0,5923.0,it is a little cumbersome to scroll through so many levels to get to the selection you want .,littl cumbersom scroll mani level select want,['scroll'],-1.0,"{'cumbersom', 'mani', 'littl'}",set(),['cumbersome selection'],-1.0
5190,15.0,2768.0,5925.0,"and the case , how did this ever make it out of quality control .",case qualiti control,"['quality', 'controls', 'case']",-1.0,set(),set(),[],-1.0
5191,15.0,2768.0,5926.0,"it is some protection for the unit , but for useability , forget it .",protect unit useabl forget,[],-1.0,set(),set(),[],1.0
5193,15.0,2768.0,5928.0,"the cut-outs for the controls is not thought out as there is too much material in the way to adequately access the controls , especially the scroll wheel .",cut control not_thought materi way adequ access control especi scroll wheel,"['way', 'scroll', 'controls']",-1.0,{'much'},set(),[],-1.0
5195,15.0,2768.0,5930.0,"despite the things that i have listed so far , i could live with this item since it saves me from lugging a cd case to work , to the gym , in the car , etc. .",despit thing list far live item sinc save lug cd case work gym car etc,"['work', 'thing', 'lists', 'cd', 'case']",1.0,set(),set(),['live item'],-1.0
5196,15.0,2768.0,5931.0,however the main reason i am not satisfied with this product is the fact that it will lock up at odd times .,howev main reason not_satisfi product fact lock odd time,['product'],-1.0,"{'odd', 'not_satisfi', 'main'}",set(),['main reason'],-1.0
5204,15.0,2768.0,5939.0,"quite simply , the firmware and / or the os that control this thing is not ready for prime time .",quit simpli firmwar os control thing not_readi prime time,"['thing', 'controls']",-1.0,{'prime'},set(),['prime time'],-1.0
5212,15.0,2768.0,5947.0,"i know this unit will have problems in the future and the $ 40 for the 2 year "" no questions asked "" replacement warranty will be worth it , since creative will only warrant it for 90 days - which in itself is totally ridiculous !",know unit problem futur $ year not_quest ask replac warranti worth sinc creativ onli warrant day total ridicul,"['years', 'warranty', 'problem', 'day']",-1.0,"{'ridicul', 'worth', 'creativ'}",set(),['future problems'],-1.0
5213,15.0,2769.0,5948.0,"this is my second creative labs mp3 player , and it is definitely a fine product .",second creativ lab mp3 player definit fine product,"['product', 'player', 'labs']",1.0,"{'second', 'creativ', 'fine'}","{'second', 'fine'}",[],1.0
5215,15.0,2769.0,5950.0,"1 . the size is a little bit bigger than the ipod , and it weighs a little bit more .",size littl bit bigger ipod weigh littl bit,"['ipod bit', 'ipod', 'bit']",-1.0,"{'littl', 'bigger'}",{'little'},[],1.0
5216,15.0,2769.0,5951.0,"2 . the scroll button is n't the best , as it sometimes can be hard to select .",scroll button not_th best sometim hard select,"['scroll', 'button']",-1.0,"{'hard', 'best'}",set(),[],-1.0
5218,15.0,2769.0,5953.0,first of all the player 's sound quality is superior to the ipod .,player sound qualiti superior ipod,"['quality', 'player', 'ipod']",1.0,{'superior'},set(),['superior ipod'],1.0
5219,15.0,2769.0,5954.0,the player 's software is very easy to use and very good .,player softwar veri easi use veri good,"['software', 'player']",1.0,"{'easi', 'good'}",set(),[],1.0
5220,15.0,2769.0,5955.0,"compared to musicmatch , the software has a better filing system and easier to use .",compar musicmatch softwar better file system easier use,"['software file', 'software', 'file']",1.0,"{'better', 'easier'}",set(),[],1.0
5221,15.0,2769.0,5956.0,"to keep it short , this is cheaper , and in my opinion a better choice than an ipod .",short cheaper opinion better choic ipod,['ipod'],1.0,"{'better', 'short', 'cheaper'}",set(),[],1.0
5224,15.0,2770.0,5959.0,this thing seriously is a good player though .,thing good player,"['thing', 'player']",1.0,{'good'},{'good'},['good player'],1.0
5226,15.0,2771.0,5961.0,overall i like the unit .,overal like unit,[],1.0,set(),set(),[],1.0
5227,15.0,2771.0,5962.0,i gave it only 3 stars due to the fact that the 1st one broke when i dropped it from a fairly short distance ( less than 2 ft ) .,gave onli star fact 1st broke drop fair short distanc ft,['stars'],-1.0,"{'1st', 'less', 'short'}",{'1st'},[],-1.0
5230,15.0,2771.0,5965.0,1 ) price / gb of storage,price gb storag,"['price gb', 'storage', 'price', 'gb']",1.0,set(),set(),[],1.0
5231,15.0,2771.0,5966.0,2 ) storage capacity,storag capac,"['storage', 'capacity']",1.0,set(),set(),[],1.0
5232,15.0,2771.0,5967.0,3 ) user replaceable battery,user replac batteri,['battery'],1.0,{'replac'},set(),[],1.0
5234,15.0,2771.0,5969.0,1 ) fragile ( i broke the 1st one within 10 days ),fragil broke 1st day,['day'],-1.0,"{'1st', 'fragil'}",{'1st'},[],-1.0
5235,15.0,2771.0,5970.0,2 ) scroll button / switch,scroll button switch,"['scroll', 'button']",-1.0,set(),set(),[],-1.0
5236,15.0,2771.0,5971.0,3 ) the case hides the display - you have to open it to see what you are doing .,case hide display open,['case'],-1.0,set(),set(),[],-1.0
5247,15.0,2771.0,5982.0,overall i like it .,overal like,[],1.0,set(),set(),[],1.0
5259,15.0,2771.0,5994.0,the storage capacity is great .,storag capac great,"['storage', 'capacity']",1.0,{'great'},set(),[],1.0
5270,15.0,2771.0,6005.0,the price compared to the ipod is great .,price compar ipod great,"['price ipod', 'price', 'ipod']",1.0,{'great'},set(),[],1.0
5271,15.0,2771.0,6006.0,"price , along with the replaceable battery ( which i understand apple charges a small fortune to replace - as well as the hassle of returning it ) were the two main factors on why i picked the nomad .",price replac batteri understand appl charg small fortun replac hassl return main factor whi pick nomad,"['price', 'nomad', 'battery', 'apple']",1.0,"{'small', 'replac', 'main'}",set(),"['replaceable battery', 'main factors']",1.0
5276,15.0,2771.0,6011.0,but for now it appears that this player does n't play well with itunes .,appear player doe not_play itun,['player'],-1.0,set(),set(),[],-1.0
5278,15.0,2771.0,6013.0,the scroll bar is a bit of a pain .,scroll bar bit pain,"['scroll', 'bit']",-1.0,set(),set(),[],-1.0
5282,15.0,2771.0,6017.0,i 've had no problems with the software .,ve not_problem softwar,['software'],1.0,set(),set(),[],1.0
5283,15.0,2771.0,6018.0,i found it intuitive to use ( i did n't read any documentation for it and was using it successfully within a few minutes ) .,found intuit use not_read ani document use success minut,['minutes'],1.0,"{'few', 'intuit'}",set(),[],1.0
5287,15.0,2771.0,6022.0,"this is a nice feature ( i.e. it 's early in the morning and you rather listen to "" easy listening "" rather than "" heavy metal "" - no problem .",nice featur i.e. earli morn listen easi listen heavi metal not_problem,['feature'],1.0,"{'easi', 'nice', 'heavi', 'earli'}",set(),[],1.0
5288,15.0,2771.0,6023.0,the software comes with plenty of defaults genres .,softwar come plenti default genr,"['software', 'genre']",1.0,set(),set(),[],1.0
5295,15.0,2771.0,6030.0,the sound from the player is ok .,sound player ok,['player'],1.0,{'ok'},set(),[],1.0
5296,15.0,2771.0,6031.0,i was a little disappointed in the low end .,littl disappoint low end,['end'],-1.0,"{'low', 'disappoint', 'littl'}",{'low'},[],-1.0
5299,15.0,2771.0,6034.0,the sound level is also not as high as i would have expected .,sound level not_a high expect,[],-1.0,"{'high', 'sound'}",set(),[],1.0
5303,15.0,2772.0,6038.0,"this thing is great , i like to use it to pick up tough stains on my countertop and also to listen to my old 8-track records .",thing great like use pick tough stain countertop listen old track record,"['track', 'thing']",1.0,"{'old', 'great', 'tough'}",set(),['old records'],1.0
5311,15.0,2773.0,6046.0,"one good thing , it is 40 gb of disk space ( well , it is 38 gb in reality ) .",good thing gb disk space gb realiti,"['thing', 'gb', 'disk']",1.0,{'good'},{'good'},['good thing'],1.0
5312,15.0,2773.0,6047.0,for the price and features it is really good .,price featur realli good,"['price', 'feature']",1.0,{'good'},set(),[],1.0
5316,15.0,2773.0,6051.0,"in any case , navigation by artist / album is ok however i miss an ability to navigate by folders .",ani case navig artist album ok howev miss abil navig folder,"['artist album', 'navigation', 'folder', 'case', 'artist', 'album']",-1.0,{'ok'},set(),[],-1.0
5317,15.0,2773.0,6052.0,"you even can not navigate by genre / artist / album since under genre you get just all tracks in that genre , no other division .",not_navig genr artist album sinc genr track genr not_oth divis,"['artist album', 'track', 'genre', 'artist', 'album']",-1.0,set(),set(),[],1.0
5319,15.0,2773.0,6054.0,"the software , which comes with player is not good at all .",softwar come player not_good,"['software', 'player']",-1.0,set(),set(),[],-1.0
5320,15.0,2773.0,6055.0,i did not managed to make creative nomad explorer to work .,not_manag creativ nomad explor work,"['work', 'nomad', 'explorer']",-1.0,{'creativ'},set(),['creative explorer'],1.0
5329,15.0,2774.0,6064.0,"so yes , as with all software bundled with creative products , it was useless and ugly .",yes softwar bundl creativ product useless ugli,"['software', 'product']",-1.0,"{'ugli', 'useless', 'creativ'}",set(),[],-1.0
5336,15.0,2775.0,6071.0,"the 30gb zen xtra rocks my socks , spills my beer , but does n't wash my car .",gb zen xtra rock sock spill beer doe not_wash car,"['zen xtra', 'gb zen', 'gb xtra', 'zen', 'xtra', 'gb']",1.0,set(),set(),[],1.0
5339,15.0,2775.0,6074.0,"longer battery life , greater accessibility to online music services , and pc compatibility are the sensibilities .",longer batteri life greater access onlin music servic pc compat sensibl,"['music', 'battery']",1.0,"{'onlin', 'greater', 'longer'}",set(),[],1.0
5345,15.0,2776.0,6080.0,i just purchased this player and i have to say that i love it .,purchas player love,['player'],1.0,set(),set(),[],1.0
5346,15.0,2776.0,6081.0,"the sound is excellent , the battery life is excellent , the fact that the battery is replacable is excellent , and finally the price , $ 200 cheaper than the 40gb ipod , is excellent .",sound excel batteri life excel fact batteri replac excel final price $ cheaper gb ipod excel,"['price ipod', 'price gb', 'gb ipod', 'battery ipod', 'price', 'ipod', 'gb', 'battery']",1.0,"{'replac', 'cheaper', 'excel'}",{'cheaper'},"['ipod excellent', 'cheaper gb']",1.0
5348,15.0,2776.0,6083.0,"the nomad is not ugly , it is not that big , it comfortably fits in my pocket , or heavy , and the controls are not hard to get used to .",nomad not_ug not_that big comfort fit pocket heavi control not_hard use,"['nomad', 'controls']",1.0,"{'big', 'not_hard', 'heavi'}",set(),[],1.0
5349,15.0,2776.0,6084.0,"so far i have no complaints and i recommend this to anyone who wants quality over appearance , also anyone who wants a harddrive based mp3 player and wants to pay next to nothing .",far not_complaint recommend anyon want qualiti appear anyon want harddriv base mp3 player want pay noth,"['quality', 'player']",1.0,set(),{'based'},[],1.0
5355,15.0,2777.0,6090.0,this thing is trash .,thing trash,['thing'],-1.0,set(),set(),[],1.0
5358,15.0,2777.0,6093.0,"a ) feel cheap -- the plastic is feels like it would break very easily , and it definately wouldnt survive a drop",feel cheap plastic feel like break veri easili defin nt surviv drop,[],-1.0,{'cheap'},set(),[],1.0
5359,15.0,2777.0,6094.0,b ) the screen is hard to read -- the cover hides it an already annoying poorly lit display,b screen hard read cover hide alreadi annoy poor lit display,['screen'],-1.0,"{'hard', 'annoy', 'lit'}",set(),['lit display'],-1.0
5360,15.0,2777.0,6095.0,c ) the scroll bar is a travesty -- enough said,c scroll bar travesti said,['scroll'],-1.0,set(),set(),[],-1.0
5361,15.0,2777.0,6096.0,"d ) software is another great misfortune -- hard to operate , crashes frequently , screwed my music library up , doesnt work with mp4s , the list goes on and on",d softwar anoth great misfortun hard oper crash frequent screw music librari doe nt work mp4s list goe,"['work', 'software', 'music', 'lists']",-1.0,"{'hard', 'great'}",set(),['great misfortune'],-1.0
5362,15.0,2777.0,6097.0,e ) the case is too small -- it took me like a half hour just to get this monstrosity to fit in its cage,e case small took like half hour monstros fit cage,"['hours', 'case']",-1.0,"{'small', 'half'}",{'half'},['small case'],1.0
5363,15.0,2777.0,6098.0,"f ) it doesnt look pretty -- spending this kind of cash , you want something that has the asthetics bit down , of course",f doe nt look pretti spend kind cash want someth asthet bit cours,['bit'],-1.0,set(),set(),[],-1.0
5369,15.0,2778.0,6104.0,the software failed repeatedly .,softwar fail repeat,['software'],-1.0,set(),set(),[],1.0
5371,15.0,2778.0,6106.0,creative labs customer support website is useless .,creativ lab custom support websit useless,['labs'],-1.0,{'useless'},set(),[],-1.0
5372,15.0,2778.0,6107.0,software downloads on the site crashed my pc .,softwar download site crash pc,['software'],-1.0,set(),set(),[],-1.0
5375,15.0,2779.0,6110.0,i just bought this player today and i already love it .,bought player today alreadi love,['player'],1.0,set(),set(),[],1.0
5376,15.0,2779.0,6111.0,it has a few inconveniences : one is that the songs do not automatically play one after another like on a cd .,inconveni song not_automat play anoth like cd,"['song', 'cd']",-1.0,{'few'},set(),[],-1.0
